,n_stars,n_planets,orbital_period_days,planet_radius_earth,planet_mass_earth,equilibrium_temp_k,orbital_eccentricity,semi_major_axis_au,star_temp_k,star_radius_sun,star_mass_sun,star_age_gyr,star_surface_gravity,star_metallicity,dist_from_earth_pc,star_vmag,ra,dec,planet_type,habitable_zone_flag,multi_planet_system,dist_category,star_type,orbital_period_cat
5171,1,4,2.3402,0.694,0.263,483.0,0.04,0.0188,3195.0,0.185,0.162,,4.9,-0.56,1.82655,9.54,269.4486144,4.7379808,Sub-Earth,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5172,1,1,8.562421,7.28,41.8,893.0,,0.077,5644.0,0.99,0.83,,4.37,-0.3,564.454,13.845,125.2239144,16.0907958,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5173,1,1,,13.0,1141.00398113,,,3.44,,,0.75,,,,4250.0,,268.9422083,-32.3414389,Gas Giant,False,False,Distant(2k+pc),Unknown,Unknown
5174,1,1,,13.2,839.06699448,,,2.51,,,0.77,,,,3930.0,,261.6129583,-28.1205611,Gas Giant,False,False,Distant(2k+pc),Unknown,Unknown
5175,1,1,8.59656,2.51,6.85,1001.0,,0.0834,5875.0,1.236,1.03,,4.28,0.04,300.64,11.806,14.8759777,4.2277722,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5176,1,2,20.501,2.88,450.0,662.0,0.27,0.164,5038.0,2.879,1.27,4.365,3.62,0.04,869.236,13.177,290.6218844,51.0573453,Mini-Neptune,False,True,Far(500-2kpc),K-type,Medium(10-100d)
5177,1,2,1.273099,1.559,3.37,1378.0,0.18,0.0212,5059.0,0.756,0.781,7.9,4.58,-0.114,80.5407,10.748,349.2310814,-18.6066463,Super-Earth,False,True,Nearby(<100pc),K-type,Short(1-10d)
5178,1,1,13.68186,2.37,6.21,761.0,,0.1104,5612.0,1.026,0.91,,4.45,-0.05,233.514,11.873,12.7700071,9.5167694,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5179,1,2,3990.0,12.8,1833.86990839,,0.122,5.219,6096.0,1.152,1.192,0.7,4.39,0.08,339.605,12.14,112.0100593,-63.5177788,Gas Giant,False,True,Mid(100-500pc),F-type,Very-Long(365d+)
5180,1,3,28.454851,6.14,19.4,769.0,0.02,0.20092,6197.21,1.64162,1.19,2.57,4.08307,0.1278,455.982,11.991,295.4865821,51.0135237,Gas Giant,False,True,Mid(100-500pc),F-type,Medium(10-100d)
5181,1,2,0.6693124,1.19,1.93,1983.0,0.0,0.01531,5487.0,1.04,0.99,2.88,4.3,0.35,338.368,12.603,286.0363025,49.6145027,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Ultra-Short(<1d)
5182,2,1,547.0,14.2,177.34825111,,0.247,1.444,6033.0,1.414,1.083,,4.203,-0.02,119.052,9.259,110.902655,79.1323952,Gas Giant,False,False,Mid(100-500pc),F-type,Very-Long(365d+)
5183,1,3,6.42966,2.41,6.39,839.0,,0.06534,5352.0,0.809,0.84,,4.53,-0.08,179.943,12.573,243.4509662,-24.7870527,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5184,1,2,5.317429,2.0,4.66,1105.0,0.0,0.06,5983.0,1.176,0.956,3.55,4.31,-0.2067,334.797,12.318,284.7391156,49.5984448,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5185,1,3,14.09229,2.31,12.5,646.0,,0.1102,5352.0,0.809,0.84,,4.53,-0.08,179.943,12.573,243.4509662,-24.7870527,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5186,2,1,2.6556777,13.89916,402.05495,1452.0,0.0,0.039,6112.0,0.935,1.09,,4.48,0.118,141.887,10.72,175.9080328,6.5637842,Gas Giant,False,False,Mid(100-500pc),F-type,Short(1-10d)
5187,1,1,27.36397,9.57246952,66.5,243.77,,0.0886,3072.0,0.56,0.17,0.011,4.438,,100.641,16.999,186.7673635,-72.4518501,Gas Giant,True,False,Mid(100-500pc),M-type(Red Dwarf),Medium(10-100d)
5188,1,1,6.441008,2.25,6.1,743.0,0.231,0.0629,4819.0,0.769,0.8,0.52,4.507,0.095,23.606,8.23,328.7181708,-77.3388025,Mini-Neptune,False,False,Nearby(<100pc),K-type,Short(1-10d)
5189,1,2,0.9263237,1.331,1.9,940.0,,0.01406,3600.0,0.4144,0.413,5.0,4.98,-0.28,12.0445,10.79,311.2697002,44.5002351,Super-Earth,False,True,Nearby(<100pc),M-type(Red Dwarf),Ultra-Short(<1d)
5190,1,3,65.94,13.5,118.54999581,,0.124,0.3388,6148.0,1.22,1.19,1.15,4.36,0.16,35.26,6.89351,129.6894456,23.6852651,Gas Giant,False,True,Nearby(<100pc),F-type,Medium(10-100d)
5191,1,2,695.69,13.3,794.5,,0.0826,1.138,3496.0,0.403,0.402,5.0,4.822436,-0.02,15.1968,12.4,130.2445254,-23.452809,Gas Giant,False,True,Nearby(<100pc),M-type(Red Dwarf),Very-Long(365d+)
5192,1,1,3459.0,13.1,1080.6165838,,0.146,3.53,3563.0,0.483,0.486,,4.86,-0.16,18.3554,11.595,185.7440496,64.0324311,Gas Giant,False,False,Nearby(<100pc),M-type(Red Dwarf),Very-Long(365d+)
5193,1,1,2965.0,14.2,172.580825,,0.218,2.921,3528.0,0.362,0.358,,4.84674,-0.2,15.9211,12.033,333.1502333,8.5503355,Gas Giant,False,False,Nearby(<100pc),M-type(Red Dwarf),Very-Long(365d+)
5194,1,3,4.134444,2.7,7.75,1160.0,0.0,0.052,6043.0,1.014,1.006,6.76,4.467,0.18,1644.61,15.902,296.2860853,48.2246328,Mini-Neptune,False,True,Far(500-2kpc),F-type,Short(1-10d)
5195,1,2,21.583298,2.93,8.91,532.0,0.04,0.141,4757.0,0.762,0.79,,4.49,0.02,45.5621,9.78,38.2712534,-10.352178,Mini-Neptune,False,True,Nearby(<100pc),K-type,Medium(10-100d)
5196,1,2,39.64372,10.8,81.6,514.0,0.231,0.2238,5395.0,0.88,0.95,1.6,4.54,0.14,758.469,15.145,283.9774949,44.8115613,Gas Giant,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
5197,1,1,,3.52,12.15,,,2.15,,,0.51,,,,1840.0,,272.8756667,-25.0530806,Neptune-like,False,False,Far(500-2kpc),Unknown,Unknown
5198,1,1,,11.0,83.7,,,3.14,,,0.71,,,,5410.0,,266.8150417,-34.5721889,Gas Giant,False,False,Distant(2k+pc),Unknown,Unknown
5199,1,3,7.06024,1.272,4.6,794.0,0.0,0.0664,4796.0,0.71,0.79,0.36,4.53,-0.082,67.5062,10.883,230.4799011,-20.2317975,Super-Earth,False,True,Nearby(<100pc),K-type,Short(1-10d)
5200,1,1,,17.93436912,1541.46777395,,,57.0,4400.0,1.418,1.08,0.0051,4.0,,134.907,11.598,290.8209991,-7.6820823,Super-Jupiter,False,False,Mid(100-500pc),K-type,Unknown
5201,2,2,,12.8,1684.4905571,,,840.0,4670.0,1.1161,0.72,0.0156,4.19999,,230.007,13.182,117.798555,-50.1376852,Gas Giant,False,True,Mid(100-500pc),K-type,Unknown
5202,1,2,33.95,9.86,69.92224954,,0.24,0.2305,6160.0,1.667,1.407,2.4,4.11,0.427,1159.21,13.773,295.586598,45.3649371,Gas Giant,False,True,Far(500-2kpc),F-type,Medium(10-100d)
5203,1,2,482.8191,9.42,2946.26933289,191.0,0.21,1.152,5170.0,0.81,0.89,2.3,4.57,0.16,216.056,12.577,258.4503674,64.5661727,Gas Giant,False,True,Mid(100-500pc),K-type,Very-Long(365d+)
5204,1,2,179.60978,5.4539,58.47,434.0,0.103,0.6679,6047.0,1.492,1.212,6.03,4.17,0.15,494.832,11.883,288.9845512,40.0644857,Neptune-like,False,True,Mid(100-500pc),F-type,Long(100-365d)
5205,1,2,15.5381747,3.334,21.13,662.0,0.172,0.116,5100.0,0.84,0.87,3.1,4.5,0.27,121.84,11.302,14.1142611,48.6375168,Mini-Neptune,False,True,Mid(100-500pc),K-type,Medium(10-100d)
5206,1,2,5.896609783,1.21936414,1.98,1000.0,0.0,0.0614,5392.0,1.087,0.888,0.6,4.314,0.18,658.924,14.942,285.9307362,39.0981201,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5207,1,2,15.9653287,3.4857,11.67,973.0,0.171,0.133,6047.0,1.492,1.212,6.03,4.17,0.15,494.832,11.883,288.9845512,40.0644857,Mini-Neptune,False,True,Mid(100-500pc),F-type,Medium(10-100d)
5208,1,2,30.1556,3.955,56.0,586.0,0.696,0.202,4965.0,2.861,1.227,5.761,3.58,0.22,443.03,11.811,290.1072124,38.7022694,Neptune-like,False,True,Mid(100-500pc),K-type,Medium(10-100d)
5209,1,3,10.6413,0.91,4.1,968.0,0.06,0.0952,5784.0,1.147,1.013,7.0,4.32,0.05,105.48,9.715,358.6390056,-4.7233362,Sub-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5210,1,2,7.4175,2.5,1100.0,930.0,0.46,0.083,5038.0,2.879,1.27,4.365,3.62,0.04,869.236,13.177,290.6218844,51.0573453,Mini-Neptune,False,True,Far(500-2kpc),K-type,Short(1-10d)
5211,2,2,1.0376109,1.46954368,2.8,1842.23,0.0,0.02061,5908.0,1.0311,1.0844,1.3,4.445,0.11,82.3432,9.182,162.7766969,25.641065,Super-Earth,False,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5212,1,8,331.60296,11.252,203.0,294.0,0.0276,0.97062,6031.13,1.185,1.242,0.53,4.27,0.083,848.254,13.883,284.4334642,49.3051239,Gas Giant,True,True,Far(500-2kpc),F-type,Long(100-365d)
5213,1,1,22.549406,4.602,19.2,,,,5784.0,0.961,0.798,,4.374,-0.038,85.3751,9.465,230.8872242,-25.3706149,Neptune-like,False,False,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
5214,1,2,242.4,13.6,460.85119015,415.0,0.022,0.838,6400.0,1.517,1.338,2.1,4.202,0.2,282.536,10.768,129.5720221,-23.550217,Gas Giant,False,True,Mid(100-500pc),F-type,Long(100-365d)
5215,1,2,4.72673978,1.478,4.66,1133.0,0.0,0.05343,5669.0,0.919,0.911,6.6,4.47,-0.18,95.9115,9.996,291.4181275,38.6723124,Super-Earth,False,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5216,1,3,1.554003928,1.73,3.64,1313.0,0.0,0.02449,5350.0,0.83,0.88,4.47,4.55,-0.03,603.53,14.857,293.1600977,48.8812074,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5217,1,1,32.31240082,4.09903273,15.7,699.0,0.0,0.2015,5821.0,1.494,1.043,2.0,4.108,0.04,1289.41,14.884,292.2910129,37.5807686,Neptune-like,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
5218,1,1,36.5156053,2.21,5.52,425.0,0.0,0.1977,4948.0,0.75,0.79,4.57,4.59,-0.02,351.239,14.463,283.6053012,39.9979286,Mini-Neptune,False,False,Mid(100-500pc),K-type,Medium(10-100d)
5219,1,1,9.525988,2.03803688,4.81,,,,5909.0,1.420038,1.094693,,4.11,0.05,247.266,10.836,52.5035514,17.5841081,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5220,1,3,3.2073,1.04,1.11,,0.05,0.021,2953.0,0.156,0.12,7.0,5.15856,-0.08,3.67278,12.7,54.0032486,-44.5143104,Super-Earth,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5221,2,3,1276.46,12.5,3257.74117175,,0.2987,2.51329,6156.77,1.56,1.3,5.0,4.125176,0.1014,13.4054,4.09565,24.1983534,41.4038147,Gas Giant,False,True,Nearby(<100pc),F-type,Very-Long(365d+)
5222,1,1,5.329439,1.49090097,2.83,,,,5428.0,0.86416,0.938545,,4.63,0.15,247.302,12.909,58.2691796,17.9069486,Super-Earth,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5223,1,1,14.155185,2.1162048,5.13,,,,6063.0,1.213565,1.210525,,4.38,0.41,492.167,12.681,55.2296156,20.7360891,Mini-Neptune,False,False,Mid(100-500pc),F-type,Medium(10-100d)
5224,1,3,1.592851,1.64,8.41466053,2026.0,0.0,0.0273,5777.0,1.02,1.07,1.0,4.49,0.12,628.257,13.922,285.5739904,38.4008192,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5225,1,1,4.2,9.079,1207.7,,,0.055,,1.18,1.24,,,,8500.0,18.8,269.7246667,-29.1890556,Gas Giant,False,False,Distant(2k+pc),Unknown,Short(1-10d)
5226,1,3,0.469285,1.1,1.37,,,,5482.0,0.87,0.942219,,4.6,0.09,329.041,12.867,125.007177,14.0194586,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Ultra-Short(<1d)
5227,1,1,36.552551,3.21,10.4,598.0,,,5817.0,1.16,0.98,,4.3,-0.05,421.408,12.725,130.4971951,19.9166357,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5228,1,1,50.818947,2.41,14.9,470.0,0.15,0.2573,5368.0,0.85,0.88,7.0,4.51,-0.08,162.481,11.568,129.6821253,15.6806039,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5229,1,4,13.606629,1.9,4.27,698.0,,0.1106,5438.0,0.83,0.966999,,4.6,0.0,330.916,13.102,132.5235618,23.1924709,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
5230,1,2,2.58812,1.403,2.55,1203.0,,0.0361,5442.0,0.879,0.85,,4.51,-0.1,242.113,12.398,203.6214411,-15.0365158,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5231,1,3,24.664551,4.95,21.7,567.0,0.0,0.16,5180.0,1.037,0.916,1.48,4.36,0.4,780.256,15.652,297.3159994,46.0232642,Neptune-like,False,True,Far(500-2kpc),K-type,Medium(10-100d)
5232,1,3,1.2137672,0.78,0.705944,519.0,0.04,0.0116,3068.0,0.17,0.13,4.5,5.11,-0.33,40.0595,16.7,292.2196,44.6173667,Sub-Earth,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5233,1,3,16.034656,2.0,4.66,,,,4473.0,0.675,0.754,,4.653,-0.244,145.701,12.883,288.0267612,-21.0075789,Mini-Neptune,False,True,Mid(100-500pc),K-type,Medium(10-100d)
5234,1,2,3.2253993,1.73,6.9,913.0,0.02,0.0382,4491.0,0.682,0.711,5.04,4.64,-0.01,107.518,12.358,208.9014508,-6.1360833,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
5235,2,1,3.835476,1.49,2.83,566.0,,0.0373,3695.0,0.45,0.47,,4.8,-0.19,69.4798,14.175,19.3047733,9.5012663,Super-Earth,False,False,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5236,2,4,5.599308,1.02,1.04,1142.0,0.02,0.06,6004.0,1.12,0.857,5.37,4.304,-0.441,330.575,11.775,295.2264739,50.5592348,Super-Earth,False,True,Mid(100-500pc),F-type,Short(1-10d)
5237,1,3,0.3652575,0.935,1.14,2432.0,,0.00962,5334.0,0.86,0.89,8.8,4.45,0.02,298.373,12.942,183.7514959,-5.7820178,Sub-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Ultra-Short(<1d)
5238,1,1,585.82,12.7,2285.18624633,,0.076,1.878,4877.0,12.35,2.57,,2.66,0.1,47.52852,3.523,67.1546573,19.1802782,Gas Giant,False,False,Nearby(<100pc),K-type,Very-Long(365d+)
5239,2,1,5.239891,11.1,85.8141,,0.0,0.0615,5824.0,1.22,1.13,3.3,4.31,0.24,63.0821,8.08,189.3173489,-40.8121458,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5240,2,1,913.0,12.7,2097.6674862,,0.15,2.13,4775.0,4.74,1.27,5.7,3.189,0.18,14.1024,3.23006,354.8358233,77.6331009,Gas Giant,False,False,Nearby(<100pc),K-type,Very-Long(365d+)
5241,1,1,4.9404681,2.21898,5.56,1344.51,,0.05381019,6086.0,1.13,0.851969,,4.26269,,68.4727,8.44,79.5209381,-80.964384,Mini-Neptune,False,False,Nearby(<100pc),F-type,Short(1-10d)
5242,1,2,1169.13202,12.6,2531.50326176,,0.214,2.148,5512.0,0.9,0.96,5.2,4.45,-0.36,28.9571,7.59,192.2159553,-68.4246679,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
5243,1,1,4.230785,14.3,146.2018,,0.013,0.0527,5758.0,1.17561,1.03,10.0,4.31038,0.18,15.4614,5.45309,344.3675399,20.7690958,Super-Jupiter,False,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5244,1,1,270.27,12.6,2511.48007211,,0.453,0.877,4415.0,18.11,1.234,4.604,1.8,-0.25,73.4603,4.5801,130.0528099,64.3280504,Gas Giant,False,False,Nearby(<100pc),K-type,Long(100-365d)
5245,1,3,7.3705,2.33,6.043,,0.04,0.062,3461.0,0.5,0.48,,4.81,-0.17,9.06456,9.81,173.8619194,-32.5436302,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5246,1,4,5.859944,2.58,5.4,1246.0,0.02,0.068,6211.0,1.41,1.25,2.9,4.232,0.17,303.728,10.922,288.6887221,41.1511076,Mini-Neptune,False,True,Mid(100-500pc),F-type,Short(1-10d)
5247,1,1,4.8854892,18.180998,140.16303,1630.0,0.0,0.06067,5933.0,1.966,1.359,2.9,3.98,0.11,922.562,13.008,288.5814928,41.0897335,Super-Jupiter,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5248,1,2,17.855182,13.78707,349.613,911.0,0.34,0.154,6635.0,1.4,1.5,1.45,4.308,0.0815,399.398,11.51,297.4537402,41.0110188,Gas Giant,False,True,Mid(100-500pc),F-type,Medium(10-100d)
5249,2,2,670.0,13.6,444.962,,0.0,1.65,4819.0,4.89,0.83,2.7,2.98,0.09,123.245,7.88,200.1646905,24.6484725,Gas Giant,False,True,Mid(100-500pc),K-type,Very-Long(365d+)
5250,2,4,1051.44521,12.8,1840.86213334,,0.319,1.735,3734.0,0.69,0.626,,4.62,0.23,16.0272,9.58,262.5448903,-51.6377777,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
5251,1,1,25.8,8.59,55.30242,,0.15,0.18,5990.0,1.2,1.077,5.6,4.41,0.0283,37.7781,7.17,203.1066418,-47.2719049,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
5252,1,2,735.1,13.4,587.9855,,0.06,1.758,4826.0,4.87,1.34,4.3,3.19,0.21,19.8101,3.95,99.171276,-19.2561808,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
5253,2,3,2822.72698,12.7,2281.37230545,,0.115,3.982,5900.0,1.07,1.05,1.77,4.45,0.23,57.6207,8.31,215.2227183,-17.4818147,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
5254,1,1,,12.3,4290.5,,,260.0,5285.0,0.999394,0.9,0.03,4.53,0.04,50.0475,9.13,94.8039208,-58.0541184,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Unknown
5255,1,3,5.3686,4.79,20.5,,0.0342,0.0399,3500.0,0.302,0.295,4.3,4.97,-0.08,6.2981,10.57,229.8564725,-7.7226935,Neptune-like,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
5256,1,1,711.0,12.7,2080.0,,0.4,1.93,4970.0,10.09,1.91,1.2,2.9,-0.21,67.9331,4.68,28.7347403,-67.6469871,Gas Giant,False,False,Nearby(<100pc),K-type,Very-Long(365d+)
5257,1,1,3.48777,14.1,187.5197,,0.02,0.04,5393.0,0.91,1.47,0.25,4.69,0.38,84.4069,10.013,164.6191243,-10.7704227,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5258,1,3,12.9211,2.5,6.81,,0.032,0.0718,3500.0,0.302,0.295,4.3,4.97,-0.08,6.2981,10.57,229.8564725,-7.7226935,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
5259,1,1,268.94,13.8,330.5432,,0.29,0.78,4864.0,0.86,0.49,,4.26,0.17,49.352,9.78,318.4010002,14.6893834,Gas Giant,False,False,Nearby(<100pc),K-type,Long(100-365d)
5260,1,4,30.0881,14.0,226.9846,,0.25591,0.12959,3293.74,0.3,0.32,1.0,4.87177,0.2129,4.67517,10.16,343.3239737,-14.2665958,Gas Giant,False,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
5261,2,1,70.46,10.6,79.4575,,0.11,0.3,5108.0,0.86,0.57,1.0,4.33,0.15,30.0274,8.21,175.875608,-58.0053798,Gas Giant,False,False,Nearby(<100pc),K-type,Medium(10-100d)
5262,1,2,621.99,12.4,3963.17,,0.18,2.01,4137.0,49.0,2.8,,1.51,-1.0,1539.71,9.743,154.186782,19.8912626,Gas Giant,False,True,Far(500-2kpc),K-type,Very-Long(365d+)
5263,1,1,6.87349,13.11,699.2,1620.0,0.0,0.08,6510.0,2.13,1.48,2.8,3.94,0.1,2305.01,14.657,296.8136883,47.5265446,Gas Giant,False,False,Distant(2k+pc),F-type,Short(1-10d)
5264,1,1,,20.1762,5000.0,2300.0,,320.0,4200.0,0.90484,0.9,0.005,4.36628,-0.06,108.5,12.416,245.4776921,-20.7193398,Super-Jupiter,False,False,Mid(100-500pc),K-type,Unknown
5265,1,2,17.232366,2.94,55.3,817.0,0.0,0.135,6089.0,1.264,1.079,5.01,4.277,-0.08,1021.66,14.129,296.9985853,42.7819633,Mini-Neptune,False,True,Far(500-2kpc),F-type,Medium(10-100d)
5266,1,3,3.698,2.83,8.4,,0.0,0.046,5256.0,0.864273,0.899,1.8,4.51853,0.06,159.906,11.728,100.9561682,-1.0630076,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
5267,1,1,10.8985,10.9,82.95,890.0,0.53,0.102,6255.73,1.20664,1.22,3.2,4.36127,0.1803,38.92,6.99,186.4409852,-64.0223492,Gas Giant,False,False,Nearby(<100pc),F-type,Medium(10-100d)
5268,1,2,394.48123,13.6,451.3186,,0.13,1.04,5600.0,1.05,1.1,8.0,4.44,0.26,59.5175,8.76,187.6126029,22.8794399,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
5269,1,1,1.865962,1.564,3.07,,,,5129.0,0.804,1.061,,4.655,0.187,203.788,12.689,282.008765,-18.3795798,Super-Earth,False,False,Mid(100-500pc),K-type,Short(1-10d)
5270,1,1,,24.66,5403.0,2600.0,,440.0,4403.0,1.679694,,0.002,3.66,-0.56,190.72,12.335,166.0375038,-76.4553693,Super-Jupiter,False,False,Mid(100-500pc),K-type,Unknown
5271,1,1,3.2346996,14.616536,212.31044,1460.0,0.0,0.04852,5647.0,1.391,1.209,3.8,4.236,0.34,587.039,13.286,296.8372475,48.2399695,Super-Jupiter,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
5272,1,1,464.29999,13.3,680.1562,,0.25,1.29,4989.0,3.78,1.48,4.0,3.45,-0.11,105.168,7.849,229.7756438,41.732423,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
5273,1,3,8.667,3.17,10.2,,0.1,0.0785,5385.0,0.886947,0.86,7.0,4.490299,-0.05,12.5591,5.96004,124.6010091,-12.6364246,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5274,2,1,280.17,14.3,140.79869,,0.238,0.87,5859.0,1.11,1.12,2.32,4.44,0.2,53.1119,8.1,270.3800811,0.1044685,Super-Jupiter,False,False,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
5275,1,2,95.5,7.27,41.89,306.0,0.67,0.371,4580.0,0.709,0.744,3.8,4.8,0.12,22.6202,8.933,271.9355015,39.0729269,Gas Giant,True,True,Nearby(<100pc),K-type,Medium(10-100d)
5276,1,3,3.353728,1.98,37.9,615.0,0.0,0.037,4258.0,0.555,0.541571,3.06,4.729,-0.18,264.993,16.69,299.8305655,47.1575741,Mini-Neptune,False,True,Mid(100-500pc),K-type,Short(1-10d)
5277,1,1,340.94,13.4,666.17168,,0.082,1.063,5041.0,4.41,1.38,1.8,3.25,-0.15,71.8627,6.45591,304.0248392,4.5805708,Gas Giant,False,False,Nearby(<100pc),K-type,Long(100-365d)
5278,1,1,103.95,12.8,1913.3366,,0.31,0.45,6014.0,1.05,1.2,1.3,4.47,0.11,53.4884,9.236,242.9019658,-27.0781199,Gas Giant,False,False,Nearby(<100pc),F-type,Long(100-365d)
5279,3,1,1392.0,12.9,1493.7935129,,0.2,2.65,5879.0,1.42,1.27,4.3,4.25,0.229,50.6742,7.5,309.4637796,-60.6347649,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
5280,1,2,44.236,13.4,674.0,,0.4686,0.2388,5441.0,0.937948,0.927,6.36,4.42,0.1,40.4256,8.3,245.7490012,-61.6901291,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
5281,1,2,11.8482,3.43,11.66,,0.36,0.0974,5494.0,0.921637,0.875,,4.41,0.04,41.8316,8.39,46.9090081,-72.3219221,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
5282,1,1,18.01160049,1.71673535,3.59,900.0,0.0,0.14185,6477.0,1.459,1.3,3.72,4.224,0.1,295.293,11.065,287.3456737,43.3783894,Super-Earth,False,False,Mid(100-500pc),F-type,Medium(10-100d)
5283,2,1,1333.0,13.2,819.97,,0.48,2.37,6254.0,1.31,1.28,3.12,4.31,0.22,34.1692,6.39677,309.9664609,11.2500236,Gas Giant,False,False,Nearby(<100pc),F-type,Very-Long(365d+)
5284,1,1,4.07182,13.6,422.7139,,0.0167,0.053,5856.0,1.44,1.2,4.28,4.25,0.29,73.2801,7.89,248.2126715,2.0844547,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
5285,3,1,1257.25303,12.7,107.74382997,,0.548,2.249,5568.0,1.369794,0.96,7.2,4.174243,0.56,73.0961,8.81,216.7005171,-5.1784093,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
5286,1,1,686.5,13.4,594.02427,,0.04,1.66,5027.0,5.14,1.3,12.0,3.29,-0.46,165.76,8.38,253.4316451,11.9736828,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
5287,2,2,410.10001,13.5,537.1327,,0.1,1.14,4901.0,3.26,1.7,4.4,3.64,0.42,62.7674,7.18,286.3363574,25.9204327,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
5288,1,2,921.538,13.0,1204.25787,,0.159,1.74,4965.0,0.76,0.828,0.96,4.61,0.08,16.3292,7.48,219.0032292,9.7454368,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
5289,1,1,163.94,12.8,1706.7471,,0.61,0.6,5743.0,1.32,1.18,8.0,4.27,0.25,63.0484,8.21,257.520697,-56.4498041,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
5290,3,1,71.484,12.6,2552.1749,,0.11,0.34,5588.0,1.08,1.24,,4.46,0.24,40.9727,7.97,287.2632091,34.6006972,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
5291,1,2,194.3,13.8,314.6517,,0.17,0.63,5905.0,1.38,1.15,10.7,4.22,-0.6,43.6197,7.28,257.3930947,33.3549277,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
